Date,bitcoin,ethereum,litecoin,binancecoin,cardano,ripple,stellar,solana,polkadot
2013-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-29,135.3,0.0,4.29983,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30,141.96,0.0,4.3594,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,135.3,0.0,4.18295,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02,117.0,0.0,3.64914,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-03,103.43,0.0,3.38879,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-04,91.01,0.0,2.78957,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-05,111.25,0.0,3.51708,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-06,116.79,0.0,3.63013,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-07,118.33,0.0,3.50733,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-08,106.4,0.0,3.21463,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-09,112.64,0.0,3.4615,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10,113.0,0.0,3.4239,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-11,118.78,0.0,3.50018,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-12,113.01,0.0,3.38675,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-13,114.713,0.0,3.24093,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-14,117.18,0.0,3.20229,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-15,114.5,0.0,3.0673,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-16,114.156,0.0,2.93058,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17,115.5,0.0,2.86922,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-18,123.1,0.0,3.15827,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-19,123.88,0.0,3.32471,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-20,120.501,0.0,3.27158,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-21,122.58,0.0,3.18818,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-22,122.9,0.0,3.08331,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-23,123.0,0.0,3.0921,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-24,125.748,0.0,3.1525,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-25,131.7,0.0,3.14642,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-26,130.77,0.0,3.1162,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-27,134.6,0.0,3.2562,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-28,128.985,0.0,3.11957,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-29,129.179,0.0,3.09213,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-30,132.13,0.0,3.07544,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-31,127.401,0.0,2.94667,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,127.98,0.0,2.94623,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-02,129.09,0.0,2.8435,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-03,121.3,0.0,2.6895,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-04,121.16,0.0,2.7273,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-05,121.309,0.0,2.98423,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-06,121.714,0.0,2.83148,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-07,119.0,0.0,2.7589,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,110.09,0.0,2.5823,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-09,108.401,0.0,2.53026,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-10,99.7497,0.0,2.31937,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-11,105.99,0.0,2.48252,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-12,108.9,0.0,2.39022,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-13,108.4,0.0,2.3539,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-14,102.769,0.0,2.24431,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-15,98.399,0.0,2.12094,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-16,99.99,0.0,2.0696,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-17,100.42,0.0,2.113,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-18,102.0,0.0,2.28174,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-19,106.55,0.0,2.26624,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-20,107.9,0.0,2.28867,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-21,110.91,0.0,2.30062,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-22,109.015,0.0,2.81578,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-23,107.25,0.0,3.07596,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-24,108.0,0.0,3.06858,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-25,102.443,0.0,2.87482,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-26,103.691,0.0,2.82429,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-27,103.39,0.0,2.87716,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-28,99.66,0.0,2.96028,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-29,93.3311,0.0,2.83478,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-30,95.3886,0.0,2.796,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,97.504,0.0,3.05876,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-02,89.489,0.0,2.97799,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-03,90.797,0.0,2.835,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-04,78.8,0.0,2.58748,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-05,78.48,0.0,2.67032,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,67.809,0.0,2.43753,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-07,68.0831,0.0,2.40999,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-08,77.502,0.0,2.68284,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-09,76.3915,0.0,2.62584,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-10,77.0,0.0,2.5908,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-11,85.75,0.0,2.78437,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-12,93.804,0.0,2.82094,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,88.0622,0.0,2.702,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-14,95.58,0.0,2.79461,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-15,94.0,0.0,2.86238,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-16,97.301,0.0,2.95499,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-17,98.9796,0.0,3.1363,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-18,97.8,0.0,3.09778,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-19,88.7869,0.0,2.83108,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,91.572,0.0,2.94747,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-21,89.28,0.0,2.8741,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-22,90.3672,0.0,2.90203,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-23,91.7024,0.0,2.90663,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-24,94.5806,0.0,2.89478,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-25,94.525,0.0,2.94829,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-26,96.9499,0.0,2.90025,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,94.13,0.0,2.8811,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-28,94.005,0.0,2.8854,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-29,98.5759,0.0,2.94805,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-30,101.5,0.0,2.96412,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-31,110.34,0.0,2.9615,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,106.23,0.0,2.93786,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-02,101.61,0.0,2.92638,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-03,103.7,0.0,2.88654,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-04,104.86,0.0,2.9925,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-05,106.56,0.0,2.91851,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-06,105.841,0.0,2.86431,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-07,106.75,0.0,2.76763,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-08,101.672,0.0,2.77139,0.0,0.0,0.00587,0.0,0.0,0.0
2013-08-09,103.4,0.0,2.71414,0.0,0.0,0.00565,0.0,0.0,0.0
2013-08-10,102.71,0.0,2.6471,0.0,0.0,0.00467,0.0,0.0,0.0
2013-08-11,103.77,0.0,2.60786,0.0,0.0,0.00449,0.0,0.0,0.0
2013-08-12,105.18,0.0,2.63477,0.0,0.0,0.0042,0.0,0.0,0.0
2013-08-13,106.068,0.0,2.66569,0.0,0.0,0.00428,0.0,0.0,0.0
2013-08-14,111.621,0.0,2.76535,0.0,0.0,0.00432,0.0,0.0,0.0
2013-08-15,111.87,0.0,2.74753,0.0,0.0,0.00437,0.0,0.0,0.0
2013-08-16,109.867,0.0,2.74309,0.0,0.0,0.0044,0.0,0.0,0.0
2013-08-17,112.74,0.0,2.71122,0.0,0.0,0.00423,0.0,0.0,0.0
2013-08-18,114.4,0.0,2.81783,0.0,0.0,0.00385,0.0,0.0,0.0
2013-08-19,118.782,0.0,2.81232,0.0,0.0,0.00333,0.0,0.0,0.0
2013-08-20,120.5,0.0,2.82928,0.0,0.0,0.0029,0.0,0.0,0.0
2013-08-21,121.51,0.0,2.75302,0.0,0.0,0.0055,0.0,0.0,0.0
2013-08-22,122.499,0.0,2.62637,0.0,0.0,0.0062,0.0,0.0,0.0
2013-08-23,120.0,0.0,2.76157,0.0,0.0,0.00556,0.0,0.0,0.0
2013-08-24,120.44,0.0,2.723,0.0,0.0,0.00606,0.0,0.0,0.0
2013-08-25,122.0,0.0,2.65522,0.0,0.0,0.00634,0.0,0.0,0.0
2013-08-26,122.04,0.0,2.57915,0.0,0.0,0.00597,0.0,0.0,0.0
2013-08-27,125.67,0.0,2.52787,0.0,0.0,0.00514,0.0,0.0,0.0
2013-08-28,123.02,0.0,2.54263,0.0,0.0,0.00553,0.0,0.0,0.0
2013-08-29,123.44,0.0,2.5436,0.0,0.0,0.0061,0.0,0.0,0.0
2013-08-30,129.2,0.0,2.53617,0.0,0.0,0.00647,0.0,0.0,0.0
2013-08-31,137.76,0.0,2.67694,0.0,0.0,0.00642,0.0,0.0,0.0
2013-09-01,138.17,0.0,2.59768,0.0,0.0,0.00635,0.0,0.0,0.0
2013-09-02,137.17,0.0,2.60021,0.0,0.0,0.00582,0.0,0.0,0.0
2013-09-03,137.51,0.0,2.50546,0.0,0.0,0.00605,0.0,0.0,0.0
2013-09-04,135.21,0.0,2.68029,0.0,0.0,0.00586,0.0,0.0,0.0
2013-09-05,129.96,0.0,2.79602,0.0,0.0,0.0058,0.0,0.0,0.0
2013-09-06,126.13,0.0,2.73178,0.0,0.0,0.00563,0.0,0.0,0.0
2013-09-07,123.73,0.0,2.70368,0.0,0.0,0.00567,0.0,0.0,0.0
2013-09-08,121.77,0.0,2.67392,0.0,0.0,0.00558,0.0,0.0,0.0
2013-09-09,126.4,0.0,2.65835,0.0,0.0,0.00584,0.0,0.0,0.0
2013-09-10,127.78,0.0,2.6822,0.0,0.0,0.00591,0.0,0.0,0.0
2013-09-11,131.65,0.0,2.65227,0.0,0.0,0.00619,0.0,0.0,0.0
2013-09-12,134.22,0.0,2.68863,0.0,0.0,0.00614,0.0,0.0,0.0
2013-09-13,135.05,0.0,2.66591,0.0,0.0,0.00619,0.0,0.0,0.0
2013-09-14,131.39,0.0,2.62133,0.0,0.0,0.00585,0.0,0.0,0.0
2013-09-15,129.95,0.0,2.66533,0.0,0.0,0.00608,0.0,0.0,0.0
2013-09-16,131.48,0.0,2.6549,0.0,0.0,0.00643,0.0,0.0,0.0
2013-09-17,131.31,0.0,2.63197,0.0,0.0,0.00659,0.0,0.0,0.0
2013-09-18,132.06,0.0,2.57915,0.0,0.0,0.00634,0.0,0.0,0.0
2013-09-19,130.23,0.0,2.56348,0.0,0.0,0.00643,0.0,0.0,0.0
2013-09-20,128.57,0.0,2.59031,0.0,0.0,0.00704,0.0,0.0,0.0
2013-09-21,126.78,0.0,2.52798,0.0,0.0,0.00961,0.0,0.0,0.0
2013-09-22,128.37,0.0,2.53531,0.0,0.0,0.01085,0.0,0.0,0.0
2013-09-23,126.73,0.0,2.48431,0.0,0.0,0.01112,0.0,0.0,0.0
2013-09-24,126.09,0.0,2.43742,0.0,0.0,0.01011,0.0,0.0,0.0
2013-09-25,127.99,0.0,2.46528,0.0,0.0,0.00975,0.0,0.0,0.0
2013-09-26,128.02,0.0,2.39876,0.0,0.0,0.0104,0.0,0.0,0.0
2013-09-27,131.84,0.0,2.44145,0.0,0.0,0.01002,0.0,0.0,0.0
2013-09-28,133.93,0.0,2.34505,0.0,0.0,0.01043,0.0,0.0,0.0
2013-09-29,140.28,0.0,2.39315,0.0,0.0,0.01059,0.0,0.0,0.0
2013-09-30,131.65,0.0,2.23438,0.0,0.0,0.01168,0.0,0.0,0.0
2013-10-01,132.55,0.0,2.3936,0.0,0.0,0.01435,0.0,0.0,0.0
2013-10-02,132.04,0.0,2.42818,0.0,0.0,0.01414,0.0,0.0,0.0
2013-10-03,123.07,0.0,2.01653,0.0,0.0,0.01104,0.0,0.0,0.0
2013-10-04,128.26,0.0,2.2532,0.0,0.0,0.01194,0.0,0.0,0.0
2013-10-05,129.57,0.0,2.21442,0.0,0.0,0.00931,0.0,0.0,0.0
2013-10-06,127.56,0.0,2.14452,0.0,0.0,0.0084,0.0,0.0,0.0
2013-10-07,128.38,0.0,2.1449,0.0,0.0,0.00947,0.0,0.0,0.0
2013-10-08,125.72,0.0,2.05116,0.0,0.0,0.00928,0.0,0.0,0.0
2013-10-09,130.9,0.0,1.95993,0.0,0.0,0.01038,0.0,0.0,0.0
2013-10-10,129.68,0.0,2.00256,0.0,0.0,0.00933,0.0,0.0,0.0
2013-10-11,130.27,0.0,2.08044,0.0,0.0,0.00972,0.0,0.0,0.0
2013-10-12,135.35,0.0,2.12099,0.0,0.0,0.00944,0.0,0.0,0.0
2013-10-13,135.48,0.0,2.13799,0.0,0.0,0.01009,0.0,0.0,0.0
2013-10-14,140.48,0.0,2.0817,0.0,0.0,0.00907,0.0,0.0,0.0
2013-10-15,143.89,0.0,2.03158,0.0,0.0,0.00892,0.0,0.0,0.0
2013-10-16,143.61,0.0,1.90007,0.0,0.0,0.00889,0.0,0.0,0.0
2013-10-17,146.15,0.0,1.89834,0.0,0.0,0.00854,0.0,0.0,0.0
2013-10-18,151.34,0.0,1.91093,0.0,0.0,0.00799,0.0,0.0,0.0
2013-10-19,170.51,0.0,1.95658,0.0,0.0,0.00758,0.0,0.0,0.0
2013-10-20,172.01,0.0,1.92744,0.0,0.0,0.00776,0.0,0.0,0.0
2013-10-21,181.41,0.0,1.849,0.0,0.0,0.00777,0.0,0.0,0.0
2013-10-22,193.45,0.0,1.71588,0.0,0.0,0.00729,0.0,0.0,0.0
2013-10-23,206.78,0.0,1.89033,0.0,0.0,0.00753,0.0,0.0,0.0
2013-10-24,198.8,0.0,2.17744,0.0,0.0,0.00674,0.0,0.0,0.0
2013-10-25,172.48,0.0,2.60692,0.0,0.0,0.00678,0.0,0.0,0.0
2013-10-26,178.96,0.0,2.21626,0.0,0.0,0.00743,0.0,0.0,0.0
2013-10-27,189.83,0.0,2.24922,0.0,0.0,0.00873,0.0,0.0,0.0
2013-10-28,198.55,0.0,2.14753,0.0,0.0,0.00694,0.0,0.0,0.0
2013-10-29,204.39,0.0,2.18909,0.0,0.0,0.00631,0.0,0.0,0.0
2013-10-30,204.2,0.0,2.1736,0.0,0.0,0.00664,0.0,0.0,0.0
2013-10-31,203.88,0.0,2.24327,0.0,0.0,0.00633,0.0,0.0,0.0
2013-11-01,205.26,0.0,2.33186,0.0,0.0,0.00593,0.0,0.0,0.0
2013-11-02,206.89,0.0,2.45307,0.0,0.0,0.00606,0.0,0.0,0.0
2013-11-03,212.45,0.0,2.97589,0.0,0.0,0.006,0.0,0.0,0.0
2013-11-04,226.28,0.0,3.08881,0.0,0.0,0.00618,0.0,0.0,0.0
2013-11-05,230.63,0.0,3.03873,0.0,0.0,0.00653,0.0,0.0,0.0
2013-11-06,260.85,0.0,3.08807,0.0,0.0,0.00715,0.0,0.0,0.0
2013-11-07,295.63,0.0,4.39321,0.0,0.0,0.00719,0.0,0.0,0.0
2013-11-08,332.02,0.0,4.5758,0.0,0.0,0.00699,0.0,0.0,0.0
2013-11-09,358.0,0.0,4.26784,0.0,0.0,0.00776,0.0,0.0,0.0
2013-11-10,313.0,0.0,3.88841,0.0,0.0,0.00889,0.0,0.0,0.0
2013-11-11,340.55,0.0,3.9143,0.0,0.0,0.01056,0.0,0.0,0.0
2013-11-12,355.48,0.0,3.99794,0.0,0.0,0.00881,0.0,0.0,0.0
2013-11-13,404.17,0.0,4.22092,0.0,0.0,0.00837,0.0,0.0,0.0
2013-11-14,408.84,0.0,4.34478,0.0,0.0,0.00893,0.0,0.0,0.0
2013-11-15,424.16,0.0,4.33204,0.0,0.0,0.01051,0.0,0.0,0.0
2013-11-16,437.41,0.0,4.38939,0.0,0.0,0.00987,0.0,0.0,0.0
2013-11-17,488.36,0.0,4.29775,0.0,0.0,0.00963,0.0,0.0,0.0
2013-11-18,580.87,0.0,5.44113,0.0,0.0,0.00998,0.0,0.0,0.0
2013-11-19,614.4,0.0,7.8202,0.0,0.0,0.01033,0.0,0.0,0.0
2013-11-20,565.34,0.0,7.10458,0.0,0.0,0.01096,0.0,0.0,0.0
2013-11-21,675.06,0.0,9.09769,0.0,0.0,0.00829,0.0,0.0,0.0
2013-11-22,731.15,0.0,9.48073,0.0,0.0,0.00729,0.0,0.0,0.0
2013-11-23,819.31,0.0,10.9884,0.0,0.0,0.00875,0.0,0.0,0.0
2013-11-24,764.43,0.0,10.4496,0.0,0.0,0.00996,0.0,0.0,0.0
2013-11-25,793.07,0.0,10.7737,0.0,0.0,0.01348,0.0,0.0,0.0
2013-11-26,832.93,0.0,14.8243,0.0,0.0,0.02308,0.0,0.0,0.0
2013-11-27,914.13,0.0,26.0103,0.0,0.0,0.02349,0.0,0.0,0.0
2013-11-28,979.08,0.0,50.266,0.0,0.0,0.02976,0.0,0.0,0.0
2013-11-29,1101.83,0.0,35.7801,0.0,0.0,0.03578,0.0,0.0,0.0
2013-11-30,1127.45,0.0,38.7441,0.0,0.0,0.05273,0.0,0.0,0.0
2013-12-01,1033.39,0.0,33.7176,0.0,0.0,0.05752,0.0,0.0,0.0
2013-12-02,974.03,0.0,31.067,0.0,0.0,0.0492,0.0,0.0,0.0
2013-12-03,1078.64,0.0,34.9061,0.0,0.0,0.0544,0.0,0.0,0.0
2013-12-04,1121.48,0.0,42.9471,0.0,0.0,0.05416,0.0,0.0,0.0
2013-12-05,989.04,0.0,39.1735,0.0,0.0,0.04692,0.0,0.0,0.0
2013-12-06,1019.66,0.0,30.2663,0.0,0.0,0.03468,0.0,0.0,0.0
2013-12-07,811.98,0.0,24.44,0.0,0.0,0.03444,0.0,0.0,0.0
2013-12-08,743.11,0.0,24.7548,0.0,0.0,0.03867,0.0,0.0,0.0
2013-12-09,897.89,0.0,30.6586,0.0,0.0,0.04375,0.0,0.0,0.0
2013-12-10,927.78,0.0,35.1318,0.0,0.0,0.03806,0.0,0.0,0.0
2013-12-11,887.08,0.0,30.9011,0.0,0.0,0.03457,0.0,0.0,0.0
2013-12-12,878.17,0.0,30.9343,0.0,0.0,0.03435,0.0,0.0,0.0
2013-12-13,897.27,0.0,30.7196,0.0,0.0,0.03221,0.0,0.0,0.0
2013-12-14,866.99,0.0,30.5495,0.0,0.0,0.02906,0.0,0.0,0.0
2013-12-15,854.62,0.0,30.9159,0.0,0.0,0.02341,0.0,0.0,0.0
2013-12-16,789.15,0.0,26.3484,0.0,0.0,0.01837,0.0,0.0,0.0
2013-12-17,691.65,0.0,23.2584,0.0,0.0,0.01685,0.0,0.0,0.0
2013-12-18,559.36,0.0,15.8564,0.0,0.0,0.02078,0.0,0.0,0.0
2013-12-19,677.84,0.0,18.0604,0.0,0.0,0.02143,0.0,0.0,0.0
2013-12-20,694.25,0.0,18.3596,0.0,0.0,0.02155,0.0,0.0,0.0
2013-12-21,596.12,0.0,16.9291,0.0,0.0,0.02201,0.0,0.0,0.0
2013-12-22,650.27,0.0,17.0944,0.0,0.0,0.02316,0.0,0.0,0.0
2013-12-23,645.75,0.0,17.344,0.0,0.0,0.02253,0.0,0.0,0.0
2013-12-24,659.94,0.0,17.4283,0.0,0.0,0.02196,0.0,0.0,0.0
2013-12-25,668.74,0.0,20.0852,0.0,0.0,0.02434,0.0,0.0,0.0
2013-12-26,734.59,0.0,25.1989,0.0,0.0,0.02644,0.0,0.0,0.0
2013-12-27,734.27,0.0,22.4503,0.0,0.0,0.02734,0.0,0.0,0.0
2013-12-28,738.81,0.0,22.5277,0.0,0.0,0.02726,0.0,0.0,0.0
2013-12-29,726.47,0.0,23.1105,0.0,0.0,0.02767,0.0,0.0,0.0
2013-12-30,760.52,0.0,24.8874,0.0,0.0,0.02744,0.0,0.0,0.0
2013-12-31,755.16,0.0,24.446,0.0,0.0,0.02704,0.0,0.0,0.0
2014-01-01,767.74,0.0,24.5913,0.0,0.0,0.029,0.0,0.0,0.0
2014-01-02,772.53,0.0,25.5234,0.0,0.0,0.02769,0.0,0.0,0.0
2014-01-03,825.47,0.0,24.144,0.0,0.0,0.02809,0.0,0.0,0.0
2014-01-04,849.14,0.0,25.2298,0.0,0.0,0.02492,0.0,0.0,0.0
2014-01-05,919.41,0.0,26.4831,0.0,0.0,0.02551,0.0,0.0,0.0
2014-01-06,936.38,0.0,29.5781,0.0,0.0,0.02377,0.0,0.0,0.0
2014-01-07,826.5,0.0,25.2845,0.0,0.0,0.02317,0.0,0.0,0.0
2014-01-08,838.32,0.0,24.0103,0.0,0.0,0.02261,0.0,0.0,0.0
2014-01-09,853.29,0.0,24.0718,0.0,0.0,0.02256,0.0,0.0,0.0
2014-01-10,863.3,0.0,24.5063,0.0,0.0,0.02394,0.0,0.0,0.0
2014-01-11,905.72,0.0,26.363,0.0,0.0,0.0222,0.0,0.0,0.0
2014-01-12,867.45,0.0,25.4246,0.0,0.0,0.02166,0.0,0.0,0.0
2014-01-13,840.96,0.0,23.7879,0.0,0.0,0.02121,0.0,0.0,0.0
2014-01-14,838.05,0.0,23.7795,0.0,0.0,0.02225,0.0,0.0,0.0
2014-01-15,860.44,0.0,25.056,0.0,0.0,0.02107,0.0,0.0,0.0
2014-01-16,837.98,0.0,25.0017,0.0,0.0,0.02044,0.0,0.0,0.0
2014-01-17,812.9,0.0,23.7499,0.0,0.0,0.02117,0.0,0.0,0.0
2014-01-18,840.0,0.0,24.0262,0.0,0.0,0.02134,0.0,0.0,0.0
2014-01-19,838.17,0.0,24.8231,0.0,0.0,0.02077,0.0,0.0,0.0
2014-01-20,869.15,0.0,25.4841,0.0,0.0,0.01992,0.0,0.0,0.0
2014-01-21,869.57,0.0,24.7594,0.0,0.0,0.01997,0.0,0.0,0.0
2014-01-22,865.03,0.0,24.6703,0.0,0.0,0.01912,0.0,0.0,0.0
2014-01-23,846.97,0.0,23.5596,0.0,0.0,0.01829,0.0,0.0,0.0
2014-01-24,808.32,0.0,20.8659,0.0,0.0,0.01855,0.0,0.0,0.0
2014-01-25,804.39,0.0,21.3619,0.0,0.0,0.01918,0.0,0.0,0.0
2014-01-26,853.51,0.0,23.1017,0.0,0.0,0.02041,0.0,0.0,0.0
2014-01-27,891.86,0.0,23.0753,0.0,0.0,0.02095,0.0,0.0,0.0
2014-01-28,777.0,0.0,21.6138,0.0,0.0,0.02043,0.0,0.0,0.0
2014-01-29,816.85,0.0,21.8387,0.0,0.0,0.02034,0.0,0.0,0.0
2014-01-30,817.17,0.0,21.245,0.0,0.0,0.02034,0.0,0.0,0.0
2014-01-31,817.93,0.0,21.6617,0.0,0.0,0.02063,0.0,0.0,0.0
2014-02-01,832.52,0.0,22.9952,0.0,0.0,0.02088,0.0,0.0,0.0
2014-02-02,836.41,0.0,22.8897,0.0,0.0,0.02146,0.0,0.0,0.0
2014-02-03,813.38,0.0,21.7649,0.0,0.0,0.02149,0.0,0.0,0.0
2014-02-04,832.36,0.0,21.6449,0.0,0.0,0.02082,0.0,0.0,0.0
2014-02-05,830.92,0.0,21.4874,0.0,0.0,0.02003,0.0,0.0,0.0
2014-02-06,805.08,0.0,20.3577,0.0,0.0,0.01835,0.0,0.0,0.0
2014-02-07,721.32,0.0,19.1125,0.0,0.0,0.01845,0.0,0.0,0.0
2014-02-08,701.61,0.0,18.5533,0.0,0.0,0.01733,0.0,0.0,0.0
2014-02-09,672.07,0.0,18.4581,0.0,0.0,0.01774,0.0,0.0,0.0
2014-02-10,689.65,0.0,17.092,0.0,0.0,0.01825,0.0,0.0,0.0
2014-02-11,697.76,0.0,18.1777,0.0,0.0,0.01725,0.0,0.0,0.0
2014-02-12,655.26,0.0,17.0879,0.0,0.0,0.0168,0.0,0.0,0.0
2014-02-13,651.91,0.0,16.412,0.0,0.0,0.01577,0.0,0.0,0.0
2014-02-14,623.57,0.0,15.9569,0.0,0.0,0.01591,0.0,0.0,0.0
2014-02-15,644.1,0.0,16.0851,0.0,0.0,0.01619,0.0,0.0,0.0
2014-02-16,613.85,0.0,15.4229,0.0,0.0,0.01527,0.0,0.0,0.0
2014-02-17,645.14,0.0,15.7769,0.0,0.0,0.01532,0.0,0.0,0.0
2014-02-18,625.01,0.0,15.4332,0.0,0.0,0.01522,0.0,0.0,0.0
2014-02-19,620.99,0.0,15.6621,0.0,0.0,0.01536,0.0,0.0,0.0
2014-02-20,593.89,0.0,14.7345,0.0,0.0,0.01458,0.0,0.0,0.0
2014-02-21,582.75,0.0,13.8882,0.0,0.0,0.01473,0.0,0.0,0.0
2014-02-22,571.06,0.0,14.0435,0.0,0.0,0.01563,0.0,0.0,0.0
2014-02-23,622.97,0.0,15.7927,0.0,0.0,0.01496,0.0,0.0,0.0
2014-02-24,572.39,0.0,14.875,0.0,0.0,0.01134,0.0,0.0,0.0
2014-02-25,489.31,0.0,13.6107,0.0,0.0,0.01373,0.0,0.0,0.0
2014-02-26,567.25,0.0,14.3143,0.0,0.0,0.01384,0.0,0.0,0.0
2014-02-27,586.28,0.0,14.1769,0.0,0.0,0.01413,0.0,0.0,0.0
2014-02-28,567.2,0.0,13.6863,0.0,0.0,0.0138,0.0,0.0,0.0
2014-03-01,560.11,0.0,13.7268,0.0,0.0,0.01368,0.0,0.0,0.0
2014-03-02,561.35,0.0,13.1378,0.0,0.0,0.01392,0.0,0.0,0.0
2014-03-03,585.79,0.0,13.6136,0.0,0.0,0.01566,0.0,0.0,0.0
2014-03-04,675.0,0.0,16.4496,0.0,0.0,0.01581,0.0,0.0,0.0
2014-03-05,658.24,0.0,16.1083,0.0,0.0,0.01601,0.0,0.0,0.0
